LocalStaffId,GivenName,FamilyName,ClassCode,HomeGroup,ASLSchoolId,LocalSchoolId,LocalCampusId,EmailAddress,AdditionalInfo,StaffSchoolRole
24308,Brendan,Bostick,rhosf076,xwfmf599,11111,72868,01,brendan533@trashymail.com,N,Teacher
86526,Brenda,Steve,uhqvw200,xrnjf206,11111,72868,01,brenda534@mailinator.com,N,Teacher
45489,Keesha,Anderson,fssxp201,icuzj106,11111,72868,01,keesha535@spambob.com,N,Teacher
8008,Adriana,Wilcox,qgoyn357,llrfu397,11111,72868,01,adriana536@trashymail.com,N,Teacher
73683,Johana,Dyer,xfhff721,srcxq460,11111,72868,01,johana537@pookmail.com,Y,Teacher
77308,Patsy,Hernandez,dsuzb217,sgppy937,11111,72868,01,patsy538@spambob.com,N,Teacher
7380,Philip,Brady,bdsyp217,dtiim500,11111,72868,01,philip539@dodgit.com,Y,Teacher
18774,Kellie,Johnson,zornk549,yxbds703,11111,72868,01,kellie540@dodgit.com,Y,Teacher
80318,James,Etchison,izpxp757,tlefu945,11111,72868,01,james541@spambob.com,N,Teacher
85426,Kurt,Allen,ogpgo055,juhbe332,11111,72868,01,kurt542@spambob.com,Y,Teacher
35629,Billie,Etchison,idmiy067,eiiuw378,11111,72868,01,billie543@spambob.com,N,Teacher
61357,Vicky,Spradley,bycqp491,xfnzx874,11111,72868,01,vicky544@trashymail.com,Y,Teacher
56172,Simon,Hayes,rkrgf520,jmowc867,11111,72868,01,simon545@dodgit.com,N,Teacher
60607,Bertha,Pruitt,qlxyi608,xtjxa722,11111,72868,01,bertha546@trashymail.com,Y,Teacher
38528,Darwin,Hopper,huvwr087,wltzx814,11111,72868,01,darwin547@spambob.com,Y,Teacher
86571,Allen,Bratt,gjbyt779,nudfe926,11111,72868,01,allen548@pookmail.com,N,Teacher
27772,Willis,Willett,zqpfz700,cbsdn431,11111,72868,01,willis549@dodgit.com,Y,Teacher
85102,Mickie,Armstrong,myuvp300,mwzoa434,11111,72868,01,mickie550@pookmail.com,N,Teacher
61639,Jimmie,Carpenter,cfwnf873,zttnf715,11111,72868,01,jimmie551@pookmail.com,Y,Teacher
68340,Helene,Taylor,jhkav453,hftge407,11111,72868,01,helene552@trashymail.com,Y,Teacher
60373,Agustin,Anderson,eoucp336,ojxgz501,11111,72868,01,agustin553@trashymail.com,Y,Teacher
55878,Nathan,Winston,hcmek587,fpgcd139,11111,72868,01,nathan554@mailinator.com,Y,Teacher
38554,Chrystal,Chin,zpyxc360,ywgqm288,11111,72868,01,chrystal555@mailinator.com,N,Teacher
520,Angie,Reichert,hazpz648,vdyou306,11111,72868,01,angie556@trashymail.com,Y,Teacher
12764,Kristen,Hinman,ocfab342,prkcr554,11111,72868,01,kristen557@trashymail.com,N,Teacher
1396,Ralph,Richardson,murax667,lnlrh628,11111,72868,01,ralph558@dodgit.com,Y,Teacher
27157,Phyllis,Berger,objht846,katev099,11111,72868,01,phyllis559@pookmail.com,N,Teacher
9696,Anita,Potter,jpphu642,asmwq735,11111,72868,01,anita560@spambob.com,Y,Teacher
44634,Ora,Kuhn,sqthu953,jtqyb874,11111,72868,01,ora561@trashymail.com,Y,Teacher
30809,Karina,Wood,mtesx853,tkkzz601,11111,72868,01,karina562@dodgit.com,N,Teacher
62852,Gale,Thornton,yhdke169,gkycl077,11111,72868,01,gale563@spambob.com,Y,Teacher
14509,Reiko,Pegues,fnodm881,ntnji921,11111,72868,01,reiko564@mailinator.com,Y,Teacher
10696,Micheal,Elie,podeb140,dzdye774,11111,72868,01,micheal565@dodgit.com,N,Teacher
79040,Reed,Carvalho,udqvl595,pivug594,11111,72868,01,reed566@pookmail.com,N,Teacher
38037,Beverly,Warren,dirof036,bbjlr133,11111,72868,01,beverly567@spambob.com,Y,Teacher
7060,Ruth,Minnis,bueqi359,xbkpt218,11111,72868,01,ruth568@spambob.com,N,Teacher
87844,Duane,Brock,tdrnr754,nxbya692,11111,72868,01,duane569@mailinator.com,Y,Teacher
2925,Kristin,Robinson,tdcps329,pvxjl680,11111,72868,01,kristin570@dodgit.com,Y,Teacher
36441,Oliver,Kaye,owiav107,uxzmw204,11111,72868,01,oliver571@mailinator.com,N,Teacher
95129,Crystal,Lewis,wexoq595,ygalz260,11111,72868,01,crystal572@spambob.com,Y,Teacher
25784,Franklin,Tillman,vckjr318,mshbe289,11111,72868,01,franklin573@spambob.com,N,Teacher
15206,Mike,Cantu,bsrit069,tjkak568,11111,72868,01,mike574@trashymail.com,Y,Teacher
37281,Jimmy,Fields,cpstf081,sebsz615,11111,72868,01,jimmy575@mailinator.com,N,Teacher
49155,Harry,Finch,tdtqv037,blaop047,11111,72868,01,harry576@trashymail.com,Y,Teacher
66832,Allan,Smith,urimc018,qcecj899,11111,72868,01,allan577@trashymail.com,N,Teacher
15182,Sharla,Davin,bgeaw686,xtzji563,11111,72868,01,sharla578@spambob.com,N,Teacher
898,Stefani,Patchett,cazco840,ithzj633,11111,72868,01,stefani579@trashymail.com,Y,Teacher
81774,Daine,Bailey,twafw667,bbsbd412,11111,72868,01,daine580@mailinator.com,Y,Teacher
57300,Arden,Watson,jappm150,hculf028,11111,72868,01,arden581@spambob.com,N,Teacher
68426,Jim,Cope,vdnzi900,kqngv732,11111,72868,01,jim582@pookmail.com,N,Teacher
40572,Pat,Wheeler,ahyry837,eqhlt831,11111,72868,01,pat583@trashymail.com,N,Teacher
5247,Lee,Keeton,tuuol861,upbzg546,11111,72868,01,lee584@pookmail.com,N,Teacher
86153,Angel,Knorr,jqoun794,exbnc892,11111,72868,01,angel585@spambob.com,N,Teacher
10121,Raymundo,Clayton,axakj859,fodsk095,11111,72868,01,raymundo586@pookmail.com,N,Teacher
17524,Karina,Foltz,cjkzh651,khnmd060,11111,72868,01,karina587@dodgit.com,N,Teacher
61003,Sharonda,Wilson,lkntc964,jayjl220,11111,72868,01,sharonda588@trashymail.com,N,Teacher
6333,Mable,Peterson,otxll989,bkkwx491,11111,72868,01,mable589@pookmail.com,N,Teacher
36222,Brenton,French,nwxdt556,btdqt161,11111,72868,01,brenton590@spambob.com,N,Teacher
14204,Grace,Moore,sdqnk230,xwxxp025,11111,72868,01,grace591@spambob.com,N,Teacher
12992,Gerry,Talley,hsyta401,behzb745,11111,72868,01,gerry592@mailinator.com,Y,Teacher
53361,Angel,Cobb,mmdhb659,sexoc784,11111,72868,01,angel593@mailinator.com,N,Teacher
17707,Carmen,Patchett,tzjqf898,wwasq707,11111,72868,01,carmen594@mailinator.com,Y,Teacher
73661,Beulah,Daniel,namza663,paafz852,11111,72868,01,beulah595@pookmail.com,N,Teacher
67212,Alvin,Gibson,spwyd916,ititg595,11111,72868,01,alvin596@trashymail.com,N,Teacher
64357,Emily,Nguyen,stakg734,ijhuj846,11111,72868,01,emily597@dodgit.com,N,Teacher
88238,Robert,Prichard,bbmoh037,lvhnt560,11111,72868,01,robert598@pookmail.com,N,Teacher
84971,Mario,Mitchell,vkzfv289,djokl718,11111,72868,01,mario599@mailinator.com,N,Teacher
78498,Pedro,Fuentes,tcyco288,qryom111,11111,72868,01,pedro600@dodgit.com,N,Teacher
80748,Stan,Garza,xvymm170,fqhsf672,11111,72868,01,stan601@spambob.com,Y,Teacher
15969,Warren,Wallace,mwefm643,wijcr499,11111,72868,01,warren602@mailinator.com,N,Teacher
12053,Dollie,Middlebrooks,blpne055,afbsq477,11111,72868,01,dollie603@dodgit.com,N,Teacher
58920,Phillip,Thomas,mbltj904,keizy716,11111,72868,01,phillip604@pookmail.com,N,Teacher
82895,Meagan,Hester,iygzg393,mlkud265,11111,72868,01,meagan605@pookmail.com,Y,Teacher
19034,Cori,Bailey,orhni535,dmnnz496,11111,72868,01,cori606@dodgit.com,N,Teacher
87272,Marilyn,Behler,yhbfz192,shmvw988,11111,72868,01,marilyn607@trashymail.com,Y,Teacher
69520,Eldridge,Perez,shvgl100,qgziy883,11111,72868,01,eldridge608@pookmail.com,N,Teacher
91392,Gabriel,Leon,dqpho231,hcohh118,11111,72868,01,gabriel609@mailinator.com,N,Teacher
43188,Kerry,Joyce,yobje248,acdrx471,11111,72868,01,kerry610@dodgit.com,N,Teacher
3083,Vicky,Sykes,tdytm213,jinkx919,11111,72868,01,vicky611@trashymail.com,Y,Teacher
89425,Mee,Ivey,yzofx949,ugeft290,11111,72868,01,mee612@spambob.com,N,Teacher
55531,Marshall,Smiley,ehfvo265,skppo337,11111,72868,01,marshall613@trashymail.com,N,Teacher
63569,Reba,Hankins,ophbj495,zozpo641,11111,72868,01,reba614@spambob.com,Y,Teacher
69531,Rory,Burns,gbmvs290,spvbj278,11111,72868,01,rory615@mailinator.com,N,Teacher
71805,Laurene,Kowalski,djwxs322,tolkh493,11111,72868,01,laurene616@trashymail.com,Y,Teacher
96489,Oliver,Thompson,qyerz305,nypys692,11111,72868,01,oliver617@pookmail.com,N,Teacher
2635,Roy,Price,hktxn370,jfkyz495,11111,72868,01,roy618@spambob.com,Y,Teacher
87377,Marjorie,Earley,uztcs157,rfmgp160,11111,72868,01,marjorie619@dodgit.com,N,Teacher
17803,Christoper,Gross,apsue967,gsvju910,11111,72868,01,christoper620@mailinator.com,N,Teacher
44640,Roxanne,Avila,ivyyf061,cdejz432,11111,72868,01,roxanne621@mailinator.com,N,Teacher
28530,Cody,Major,dwnbw126,tfatt326,11111,72868,01,cody622@dodgit.com,N,Teacher
87274,Gilbert,Taylor,oetyy460,zbfuw015,11111,72868,01,gilbert623@spambob.com,Y,Teacher
6629,Edwin,Bednar,lntcc926,mvocy986,11111,72868,01,edwin624@mailinator.com,N,Teacher
29950,Jody,Robinson,fmtai853,vevaj818,11111,72868,01,jody625@dodgit.com,Y,Teacher
47373,Claudia,Rios,rqjga452,xcwah747,11111,72868,01,claudia626@trashymail.com,Y,Teacher
41913,Rodney,Felice,kejzu247,ysujz084,11111,72868,01,rodney627@trashymail.com,Y,Teacher
84906,Charles,Miller,bwsat392,alwyt403,11111,72868,01,charles628@mailinator.com,Y,Teacher
88905,Beverly,Villanueva,ifbcb259,zpfzm499,11111,72868,01,beverly629@pookmail.com,Y,Teacher
54009,Lloyd,Amaya,vrvdw940,dfssl607,11111,72868,01,lloyd630@pookmail.com,Y,Teacher
57336,Sharonda,Hopwood,dvbyd435,usrfv408,11111,72868,01,sharonda631@mailinator.com,Y,Teacher
87637,Rocky,Beall,alzdi041,scdmz753,11111,72868,01,rocky632@trashymail.com,N,Teacher
6092,Marion,Doran,nvzom378,fdxly441,11111,72868,01,marion633@pookmail.com,N,Teacher
31791,Duane,Lampkin,zsmma716,ptgxk142,11111,72868,01,duane634@pookmail.com,N,Teacher
19979,Allison,Harrison,fuhak093,sbnsc223,11111,72868,01,allison635@dodgit.com,N,Teacher
48795,Amparo,Zito,dqino904,wdoit015,11111,72868,01,amparo636@trashymail.com,Y,Teacher
42085,Alton,Peterson,xafli744,vimix830,11111,72868,01,alton637@pookmail.com,N,Teacher
43008,Peter,Frasher,zsgzo364,djlqy944,11111,72868,01,peter638@mailinator.com,Y,Teacher
86859,Don,Odum,flddg508,jnazo576,11111,72868,01,don639@pookmail.com,Y,Teacher
37777,Clarence,Wilson,ccuwt878,iuioo924,11111,72868,01,clarence640@dodgit.com,N,Teacher
73701,Ronnie,Cooley,vgyqs705,lshnz974,11111,72868,01,ronnie641@dodgit.com,N,Teacher
42666,Seth,Jones,snqna499,ccjlm050,11111,72868,01,seth642@mailinator.com,Y,Teacher
86422,Dylan,Brooks,lziuz593,jqmjj867,11111,72868,01,dylan643@trashymail.com,Y,Teacher
11862,Eugene,Roy,ulkvc451,brqkz301,11111,72868,01,eugene644@spambob.com,N,Teacher
96724,Iliana,Langer,ngyyk385,qjnwl590,11111,72868,01,iliana645@trashymail.com,N,Teacher
73563,Lazaro,Daniel,uolaf557,uonmv652,11111,72868,01,lazaro646@spambob.com,N,Teacher
72846,Barney,Johnson,pqadz331,nbigd726,11111,72868,01,barney647@trashymail.com,N,Teacher
8538,Joel,Gallagher,roqey432,lymmw651,11111,72868,01,joel648@mailinator.com,Y,Teacher
13106,Del,Pearlman,szemi626,gmjla594,11111,72868,01,del649@spambob.com,N,Teacher
44779,Tabatha,Kummer,mtwkn952,bbzez765,11111,72868,01,tabatha650@trashymail.com,Y,Teacher
37927,Clayton,Nelson,bsmav897,xehwf109,11111,72868,01,clayton651@dodgit.com,N,Teacher
64911,Cathy,Rowan,mijgd850,yndqh786,11111,72868,01,cathy652@mailinator.com,Y,Teacher
80929,Penny,Kummer,crvan489,cdsyx928,11111,72868,01,penny653@pookmail.com,Y,Teacher
75756,Jacqueline,Burgos,egzfp590,tlrfl757,11111,72868,01,jacqueline654@pookmail.com,Y,Teacher
24704,Lynn,Kidd,mjjch577,hptrb443,11111,72868,01,lynn655@dodgit.com,Y,Teacher
73536,Colleen,Garcia,xxveq846,npbae897,11111,72868,01,colleen656@mailinator.com,N,Teacher
4341,Zaida,Jordan,dtlnv325,xqljj650,11111,72868,01,zaida657@trashymail.com,N,Teacher
29382,Leticia,Laws,pzuoz024,ajwsb828,11111,72868,01,leticia658@mailinator.com,Y,Teacher
78200,Maurice,Oneal,lisaz112,qzyww871,11111,72868,01,maurice659@dodgit.com,Y,Teacher
65306,Jarod,Smith,pzldc067,fbpby460,11111,72868,01,jarod660@spambob.com,N,Teacher
17737,Clint,Roy,mbxmg238,acoan779,11111,72868,01,clint661@mailinator.com,N,Teacher
14365,Kelly,Burgos,yawpg905,wntjb297,11111,72868,01,kelly662@pookmail.com,N,Teacher
6549,Norma,Moloney,mjigc855,mbaxg577,11111,72868,01,norma663@spambob.com,N,Teacher
21460,Virginia,Murrell,gqtfm202,bqxnj598,11111,72868,01,virginia664@pookmail.com,Y,Teacher
47749,Valarie,Harder,zszfz146,pdmnw967,11111,72868,01,valarie665@dodgit.com,N,Teacher
1741,Christina,Taylor,arawu813,bxoux108,11111,72868,01,christina666@trashymail.com,N,Teacher
9729,Isabella,Avila,balrw432,alvmv343,11111,72868,01,isabella667@trashymail.com,Y,Teacher
64658,Nicholas,Spruell,cyzsb317,ppbmw161,11111,72868,01,nicholas668@trashymail.com,N,Teacher
387,Mee,Jackson,mapgl459,kuikz911,11111,72868,01,mee669@trashymail.com,Y,Teacher
51689,Lionel,Pritchett,ovlsp306,kbeht194,11111,72868,01,lionel670@pookmail.com,Y,Teacher
65651,Mae,Brown,dcptq687,sayim845,11111,72868,01,mae671@pookmail.com,Y,Teacher
44502,Althea,Greer,eeahl899,fafic253,11111,72868,01,althea672@trashymail.com,Y,Teacher
10562,Tracy,Honeycutt,rvusv710,lfods265,11111,72868,01,tracy673@spambob.com,N,Teacher
83251,Megan,Allen,rnmya923,zxbtg078,11111,72868,01,megan674@mailinator.com,Y,Teacher
64763,Xiomara,Irwin,eqmnx856,fcxea600,11111,72868,01,xiomara675@pookmail.com,Y,Teacher
69185,Hollis,Kremer,qcpox882,cqzjz390,11111,72868,01,hollis676@spambob.com,N,Teacher
44936,Isabel,Quinn,sufzs336,bavfp955,11111,72868,01,isabel677@spambob.com,Y,Teacher
88356,Benito,Voelker,oheqo400,cphqo338,11111,72868,01,benito678@dodgit.com,Y,Teacher
67432,Stanley,Posey,clknb611,ocyws019,11111,72868,01,stanley679@spambob.com,Y,Teacher
34892,Micheal,Hoskins,gkxrn472,oeoxp135,11111,72868,01,micheal680@trashymail.com,N,Teacher
43127,Karina,Inglis,vmdcy965,artew597,11111,72868,01,karina681@spambob.com,N,Teacher
70747,Conrad,Johnson,sabyn028,loklg125,11111,72868,01,conrad682@spambob.com,N,Teacher
36608,Jame,Sapp,fsvtp757,voyoh260,11111,72868,01,jame683@mailinator.com,Y,Teacher
37868,Hugh,Ryans,gtpoe388,nckrr470,11111,72868,01,hugh684@mailinator.com,Y,Teacher
64223,Valarie,Wells,xyxde243,karbd959,11111,72868,01,valarie685@dodgit.com,Y,Teacher
89189,Damaris,Mcanally,gjywa046,tzaqe405,11111,72868,01,damaris686@trashymail.com,N,Teacher
97253,Willian,Marek,zcvfu773,ebrcb138,11111,72868,01,willian687@spambob.com,N,Teacher
23336,Rex,Vega,vipba075,gvjjv794,11111,72868,01,rex688@mailinator.com,N,Teacher
7846,Jacque,Craig,lesbs376,qdjbc086,11111,72868,01,jacque689@trashymail.com,Y,Teacher
55551,Julia,Mork,juamc383,loneo414,11111,72868,01,julia690@trashymail.com,N,Teacher
47035,Alexander,Peterson,hausp576,kmais066,11111,72868,01,alexander691@trashymail.com,Y,Teacher
60862,Rosaura,Templeton,yzscm529,vmfkg435,11111,72868,01,rosaura692@pookmail.com,Y,Teacher
58909,Blake,Jones,humca631,uaojd646,11111,72868,01,blake693@trashymail.com,Y,Teacher
39996,Wilfred,Mccaffrey,wvdci238,ugnsw410,11111,72868,01,wilfred694@pookmail.com,N,Teacher
98937,Delinda,Bingham,snsua968,xbqee001,11111,72868,01,delinda695@trashymail.com,N,Teacher
77670,Cynthia,Staats,ayatz023,pujlj392,11111,72868,01,cynthia696@mailinator.com,N,Teacher
25914,Dean,Blankenship,epide493,kxcsg918,11111,72868,01,dean697@mailinator.com,Y,Teacher
50224,Gerry,Howard,hmgwp206,amzlb596,11111,72868,01,gerry698@pookmail.com,Y,Teacher
49987,Sandy,Robertson,zuadz525,zltxm053,11111,72868,01,sandy699@mailinator.com,N,Teacher
20144,Laurie,Kellum,zyvtm613,kpwlq838,11111,72868,01,laurie700@mailinator.com,Y,Teacher
36608,Colleen,Park,azgdi952,kbonf112,11111,72868,01,colleen701@pookmail.com,Y,Teacher
48951,Karin,Loughman,evcvl497,rjsbw520,11111,72868,01,karin702@spambob.com,Y,Teacher
28782,Leon,Clark,ftima646,mapco982,11111,72868,01,leon703@spambob.com,Y,Teacher
69642,Micaela,Buchanan,ifqjy905,emuma751,11111,72868,01,micaela704@mailinator.com,N,Teacher
34482,Clayton,Burch,tfywc682,yxlnk405,11111,72868,01,clayton705@mailinator.com,Y,Teacher
10807,Vernon,Goguen,njzmw492,hcmwd224,11111,72868,01,vernon706@dodgit.com,Y,Teacher
37414,Pat,Diaz,aegrm228,czkfo759,11111,72868,01,pat707@pookmail.com,N,Teacher
27160,Kenny,Phillips,xvoqp981,ttitq153,11111,72868,01,kenny708@mailinator.com,Y,Teacher
94679,Lee,Walker,zbggz339,qoqdm744,11111,72868,01,lee709@spambob.com,N,Teacher
22846,Ralph,Turpin,nkipv564,mdhul800,11111,72868,01,ralph710@trashymail.com,N,Teacher
41677,Eliza,Davis,ynawx954,zppwr545,11111,72868,01,eliza711@spambob.com,Y,Teacher
81887,Clinton,Roland,yoelz340,mezkd462,11111,72868,01,clinton712@dodgit.com,Y,Teacher
63624,Mathilda,Clark,iairh653,uejsy092,11111,72868,01,mathilda713@trashymail.com,Y,Teacher
19432,Brittany,Sloan,jyqhb261,xcsws986,11111,72868,01,brittany714@trashymail.com,Y,Teacher
91729,Eli,Jones,bvmej337,fasgj171,11111,72868,01,eli715@mailinator.com,Y,Teacher
62029,Carlota,Peterson,kgdtp140,gdppf533,11111,72868,01,carlota716@mailinator.com,N,Teacher
1254,Angel,Bradley,mhsmk230,wwepq050,11111,72868,01,angel717@pookmail.com,N,Teacher
35884,Elna,Mcphail,fljob851,lqjfw347,11111,72868,01,elna718@pookmail.com,N,Teacher
13885,Danilo,Campbell,hfktt673,tbiyr423,11111,72868,01,danilo719@pookmail.com,Y,Teacher
47144,Susanne,Madden,fzooy563,rdlpo532,11111,72868,01,susanne720@dodgit.com,N,Teacher
93531,Madeleine,Work,gglfn349,lrlmy888,11111,72868,01,madeleine721@dodgit.com,Y,Teacher
47433,Brittney,Peace,ueewo189,txkyu600,11111,72868,01,brittney722@spambob.com,N,Teacher
38089,Marshall,Suggs,fzvkb019,rbeee627,11111,72868,01,marshall723@mailinator.com,Y,Teacher
96607,Lelia,Smith,stleb043,hdypu618,11111,72868,01,lelia724@trashymail.com,Y,Teacher
40851,Sophia,Valverde,hmqdi427,euezd478,11111,72868,01,sophia725@mailinator.com,Y,Teacher
62170,Trenton,Crump,trxfv210,jjvtm709,11111,72868,01,trenton726@pookmail.com,N,Teacher
66751,Keith,Tobin,hzbrz507,pbfxf108,11111,72868,01,keith727@pookmail.com,Y,Teacher
50433,Ray,Rose,jbzgv858,qwglp212,11111,72868,01,ray728@dodgit.com,Y,Teacher
55889,Greta,Everts,ashvf138,usrnu979,11111,72868,01,greta729@dodgit.com,Y,Teacher
17542,Royce,White,wiubv511,dqeok848,11111,72868,01,royce730@mailinator.com,N,Teacher
35098,Lyle,Pearlman,yrhfa541,kzhfa002,11111,72868,01,lyle731@trashymail.com,N,Teacher
45349,Valarie,Cole,iblam435,jmhpc170,11111,72868,01,valarie732@dodgit.com,N,Teacher
39373,Fallon,Jones,ybcna298,rvyve499,11111,72868,01,fallon733@mailinator.com,Y,Teacher
8822,Cheryl,Lawson,sxbuo447,odciv347,11111,72868,01,cheryl734@mailinator.com,N,Teacher
69419,Brett,Dorrough,kfohv984,jclqp954,11111,72868,01,brett735@dodgit.com,Y,Teacher
62829,Esperanza,Robertson,iorgz121,xnuaq635,11111,72868,01,esperanza736@mailinator.com,N,Teacher
30681,Emma,Mahone,ppepo072,mrdbs897,11111,72868,01,emma737@trashymail.com,N,Teacher
13127,Kristy,Bailey,azees660,aomur222,11111,72868,01,kristy738@mailinator.com,Y,Teacher
97491,Eli,Deitz,umnvj894,thogk245,11111,72868,01,eli739@mailinator.com,N,Teacher
40751,Miss,Conner,naibe133,itima471,11111,72868,01,miss740@trashymail.com,N,Teacher
80255,Carrol,Chin,kvgpb441,cskub546,11111,72868,01,carrol741@pookmail.com,Y,Teacher
37692,Darrell,Langer,nirwv822,fvqgh830,11111,72868,01,darrell742@pookmail.com,N,Teacher
2914,Rebekah,Guardado,qnfes252,chjle618,11111,72868,01,rebekah743@spambob.com,Y,Teacher
76084,Christy,Oneil,kjggy755,xcrwk857,11111,72868,01,christy744@pookmail.com,N,Teacher
58723,Fredrick,Childers,hmiez293,ajois237,11111,72868,01,fredrick745@trashymail.com,N,Teacher
77074,Arthur,Briley,yyfbb136,bizyc052,11111,72868,01,arthur746@dodgit.com,Y,Teacher
72614,Vincent,Hancock,ebibd878,aawgm729,11111,72868,01,vincent747@spambob.com,N,Teacher
30360,Caroll,Brock,llyyk346,qffke106,11111,72868,01,caroll748@dodgit.com,N,Teacher
40270,Terry,Mcintosh,xomnh027,octtq532,11111,72868,01,terry749@mailinator.com,N,Teacher
24886,Raul,Livingstone,oozxy061,mrnls158,11111,72868,01,raul750@spambob.com,N,Teacher
80959,Eric,Murrell,sylnj934,eivui936,11111,72868,01,eric751@dodgit.com,N,Teacher
98801,Billie,Hall,tlsvz975,wxjrj557,11111,72868,01,billie752@trashymail.com,N,Teacher
67483,Todd,Gratton,ttgld866,jdbha693,11111,72868,01,todd753@pookmail.com,Y,Teacher
78004,Wallace,Danforth,smeza488,pkjlc591,11111,72868,01,wallace754@dodgit.com,N,Teacher
45699,Kaylene,Dallas,sahyf282,izbou709,11111,72868,01,kaylene755@spambob.com,Y,Teacher
85452,Francisco,Garcia,wbmxy630,nuqam309,11111,72868,01,francisco756@dodgit.com,N,Teacher
5350,Lucie,Curry,hshsy472,irgvt316,11111,72868,01,lucie757@dodgit.com,N,Teacher
9804,Katherine,Tillman,spryi746,xfxys148,11111,72868,01,katherine758@spambob.com,Y,Teacher
19093,Lucy,Flowers,dfvgn598,belbh863,11111,72868,01,lucy759@spambob.com,Y,Teacher
21580,Roxie,Harrison,pgoim040,lyyac473,11111,72868,01,roxie760@mailinator.com,N,Teacher
68747,Byron,Chandler,orneq009,qqrgf765,11111,72868,01,byron761@pookmail.com,N,Teacher
19129,Clinton,Rose,pwgem421,jlbgs742,11111,72868,01,clinton762@trashymail.com,N,Teacher
32011,Luz,Rodriguez,pnpxz822,qngtf646,11111,72868,01,luz763@spambob.com,Y,Teacher
37863,Lucinda,Hopkins,ljzfo199,ranly441,11111,72868,01,lucinda764@pookmail.com,N,Teacher
91245,Shanta,Flowers,kjvnq985,nbkql697,11111,72868,01,shanta765@spambob.com,Y,Teacher
15233,Denise,Brooks,iijhd403,vjgxo127,11111,72868,01,denise766@spambob.com,Y,Teacher
13068,Hollis,Levesque,pckua311,nhjqe555,11111,72868,01,hollis767@mailinator.com,Y,Teacher
37324,Myra,Taylor,fwmbe613,hpiro363,11111,72868,01,myra768@pookmail.com,Y,Teacher
39176,Roseann,Johnson,einqf434,ttqrd854,11111,72868,01,roseann769@pookmail.com,Y,Teacher
21459,Colby,Sims,hiuex238,vhwmu958,11111,72868,01,colby770@spambob.com,N,Teacher
52550,Sybil,Brown,rwflu959,yxleo317,11111,72868,01,sybil771@dodgit.com,N,Teacher
95709,Loraine,Rouse,slptp770,anroe208,11111,72868,01,loraine772@mailinator.com,Y,Teacher
16784,Brian,Bailey,suopg379,uavhk581,11111,72868,01,brian773@pookmail.com,N,Teacher
41631,Isabel,Hunter,spqdu395,srbfz627,11111,72868,01,isabel774@spambob.com,Y,Teacher
27051,Elias,Hamilton,ozmad967,aztng811,11111,72868,01,elias775@dodgit.com,N,Teacher
52154,Chris,Doran,hwltb941,ofbhx270,11111,72868,01,chris776@trashymail.com,N,Teacher
57355,Lamont,Simpson,izxmp351,edbvh167,11111,72868,01,lamont777@mailinator.com,Y,Teacher
3323,Suzan,Robb,jpzke140,cuzsc299,11111,72868,01,suzan778@trashymail.com,Y,Teacher
92831,Trenton,Bryant,kxeaf347,jxjas993,11111,72868,01,trenton779@spambob.com,Y,Teacher
82287,Brian,Dansby,knkoq249,qsiit522,11111,72868,01,brian780@spambob.com,N,Teacher
24821,Misti,Vazquez,webik186,gxfas445,11111,72868,01,misti781@dodgit.com,Y,Teacher
2057,Olen,Buske,shnmi550,gnoua138,11111,72868,01,olen782@trashymail.com,N,Teacher
25627,Jan,Rios,slwpf909,welan275,11111,72868,01,jan783@spambob.com,N,Teacher
77975,Magdalene,Fields,neorw023,slfgt040,11111,72868,01,magdalene784@mailinator.com,Y,Teacher
1630,Krista,Lopez,yjypn291,cdfbd393,11111,72868,01,krista785@dodgit.com,N,Teacher
65496,Walter,Yates,iiuus683,tzucn651,11111,72868,01,walter786@trashymail.com,N,Teacher
91892,Jannie,Danforth,uagvb221,oavhc850,11111,72868,01,jannie787@spambob.com,N,Teacher
42341,Tracey,Avery,nlckp224,lpoyj890,11111,72868,01,tracey788@spambob.com,N,Teacher
45690,Jim,Chambers,lxypo655,iezzd846,11111,72868,01,jim789@mailinator.com,Y,Teacher
19112,Gail,Freeman,jlaub915,dtdlo476,11111,72868,01,gail790@spambob.com,N,Teacher
50275,Harold,Etheridge,vyuwg402,nydqj160,11111,72868,01,harold791@spambob.com,N,Teacher
61209,Gary,Dilworth,xkswc316,giyka195,11111,72868,01,gary792@spambob.com,N,Teacher
97218,Jenifer,Gross,upctk299,hlrjf182,11111,72868,01,jenifer793@dodgit.com,Y,Teacher
57349,Opal,Hill,zezew470,dbvkt819,11111,72868,01,opal794@spambob.com,Y,Teacher
88080,Al,Mitten,eqeqo215,geuon656,11111,72868,01,al795@mailinator.com,N,Teacher
93923,Lynne,Sanford,rgzus958,noirs316,11111,72868,01,lynne796@dodgit.com,Y,Teacher
66554,Henrietta,Chadwell,ssryf900,itblf047,11111,72868,01,henrietta797@dodgit.com,Y,Teacher
7043,Ashley,Smith,fwcgn023,qowjc235,11111,72868,01,ashley798@trashymail.com,Y,Teacher
68305,Leroy,Taylor,mmdfx372,hthyk422,11111,72868,01,leroy799@spambob.com,Y,Teacher
63056,Rudy,Rumsey,dbcye616,xeqvo600,11111,72868,01,rudy800@pookmail.com,N,Teacher
61045,Tanya,Castaneda,fwmup369,lnmkl406,11111,72868,01,tanya801@dodgit.com,Y,Teacher
